datetime,DNI,Temperatura,Viento,Humedad,COLCA_SOLAR
2024-09-15 01:00:00,0.0,9.96,2.57,6.76,0.0
2024-09-15 02:00:00,0.0,9.72,2.73,6.79,0.0
2024-09-15 03:00:00,0.0,9.41,3.0,6.75,0.0
2024-09-15 04:00:00,0.0,9.04,3.2,6.66,0.0
2024-09-15 05:00:00,0.0,8.89,3.31,6.62,0.0
2024-09-15 06:00:00,7.87,9.57,3.26,6.69,0.01799
2024-09-15 07:00:00,43.48,12.5,3.72,6.9,0.095275
2024-09-15 08:00:00,80.72,15.65,2.59,6.83,0.43944249999999996
2024-09-15 09:00:00,101.75,18.21,1.02,6.37,0.8858725
2024-09-15 10:00:00,99.69,20.19,0.39,5.99,1.1160375
2024-09-15 11:00:00,136.49,21.55,1.38,5.75,1.2317525
2024-09-15 12:00:00,211.82,22.41,2.49,5.65,1.2576325
2024-09-15 13:00:00,501.75,22.48,3.48,5.63,1.1894875
2024-09-15 14:00:00,124.93,21.53,3.99,5.7,1.008815
2024-09-15 15:00:00,189.79,19.87,3.82,5.78,0.7482975000000001
2024-09-15 16:00:00,115.98,17.81,3.1,5.83,0.42110250000000005
2024-09-15 17:00:00,45.66,15.62,2.06,5.92,0.10631
2024-09-15 18:00:00,0.0,13.13,1.3,6.18,0.003145
2024-09-15 19:00:00,0.0,12.31,2.18,6.48,0.0
2024-09-15 20:00:00,0.0,12.35,2.1,6.69,0.0
2024-09-15 21:00:00,0.0,12.33,1.87,6.81,0.0
2024-09-15 22:00:00,0.0,11.98,1.78,6.92,0.0
2024-09-15 23:00:00,0.0,11.75,1.51,6.99,0.0
2024-09-16 00:00:00,0.0,11.28,1.41,6.98,0.0
2024-09-16 01:00:00,0.0,10.35,1.63,6.91,0.0
2024-09-16 02:00:00,0.0,9.58,1.95,6.79,0.0
2024-09-16 03:00:00,0.0,9.22,2.07,6.73,0.0
2024-09-16 04:00:00,0.0,8.75,2.37,6.72,0.0
2024-09-16 05:00:00,0.0,8.3,2.79,6.74,0.0
2024-09-16 06:00:00,23.02,8.6,3.16,6.74,0.018175
2024-09-16 07:00:00,160.75,12.25,3.52,6.76,0.0958
2024-09-16 08:00:00,118.18,16.19,1.79,6.39,0.43650500000000003
2024-09-16 09:00:00,113.76,18.94,0.48,6.12,0.89405
2024-09-16 10:00:00,121.94,20.97,2.03,6.01,1.1383325
2024-09-16 11:00:00,194.26,21.87,3.68,5.99,1.2337425
2024-09-16 12:00:00,530.13,21.39,4.62,6.11,1.2469125
2024-09-16 13:00:00,500.09,20.18,4.77,6.22,0.997765
2024-09-16 14:00:00,288.19,18.9,4.29,6.22,1.0088599999999999
2024-09-16 15:00:00,434.71,17.68,3.53,6.16,0.8142199999999999
2024-09-16 16:00:00,266.42,16.32,2.67,6.16,0.46397
2024-09-16 17:00:00,88.09,14.65,1.78,6.29,0.1054575
2024-09-16 18:00:00,0.0,12.71,0.89,6.52,0.00284
2024-09-16 19:00:00,0.0,11.97,1.93,6.71,0.0
2024-09-16 20:00:00,0.0,11.91,2.04,6.84,0.0
2024-09-16 21:00:00,0.0,11.94,2.01,6.95,0.0
2024-09-16 22:00:00,0.0,11.74,1.93,7.07,0.0
2024-09-16 23:00:00,0.0,11.45,1.78,7.18,0.0
2024-09-17 00:00:00,0.0,11.22,1.62,7.26,0.0
2024-09-17 01:00:00,0.0,10.75,1.67,7.2,0.0
2024-09-17 02:00:00,0.0,9.9,2.07,6.99,0.0
2024-09-17 03:00:00,0.0,9.45,2.33,6.91,0.0
2024-09-17 04:00:00,0.0,9.17,2.52,6.91,0.0
2024-09-17 05:00:00,0.0,8.87,2.74,6.88,0.0
2024-09-17 06:00:00,19.07,9.36,2.85,6.83,0.0161175
2024-09-17 07:00:00,52.69,12.06,3.32,6.77,0.078385
2024-09-17 08:00:00,117.05,15.01,2.62,6.78,0.46099500000000004
2024-09-17 09:00:00,152.27,17.75,2.1,6.56,0.9432075
2024-09-17 10:00:00,146.38,20.37,2.48,6.31,1.1669875
2024-09-17 11:00:00,202.06,21.73,3.53,6.11,1.254745
2024-09-17 12:00:00,445.14,21.99,4.24,5.94,1.2601825
2024-09-17 13:00:00,175.8,21.74,4.6,5.7,1.22992
2024-09-17 14:00:00,57.1,20.73,4.75,5.46,1.0726175
2024-09-17 15:00:00,198.45,19.11,4.37,5.29,0.81837
2024-09-17 16:00:00,136.71,17.26,3.66,5.24,0.476895
2024-09-17 17:00:00,41.15,15.27,2.77,5.33,0.1091275
2024-09-17 18:00:00,0.0,13.4,1.36,5.5,0.0042650000000000006
2024-09-17 19:00:00,0.0,12.69,1.76,5.67,0.0
2024-09-17 20:00:00,0.0,12.63,1.8,5.87,0.0
2024-09-17 21:00:00,0.0,12.58,1.85,6.11,0.0
2024-09-17 22:00:00,0.0,12.48,1.82,6.33,0.0
2024-09-17 23:00:00,0.0,12.32,1.67,6.5,0.0
2024-09-18 00:00:00,0.0,12.07,1.49,6.64,0.0
2024-09-18 01:00:00,0.0,11.76,1.29,6.76,0.0
2024-09-18 02:00:00,0.0,11.36,1.03,6.85,0.0
2024-09-18 03:00:00,0.0,10.84,0.95,6.88,0.0
2024-09-18 04:00:00,0.0,10.3,1.19,6.82,0.0
2024-09-18 05:00:00,0.0,9.92,1.58,6.77,0.0
2024-09-18 06:00:00,16.99,10.2,1.9,6.77,0.015752500000000003
2024-09-18 07:00:00,64.27,13.44,2.01,6.59,0.07702
2024-09-18 08:00:00,123.23,16.37,1.98,6.32,0.46794499999999994
2024-09-18 09:00:00,112.22,18.97,2.55,6.21,0.9434374999999999
2024-09-18 10:00:00,110.79,20.72,3.69,6.09,1.16385
2024-09-18 11:00:00,168.84,21.32,4.6,5.89,1.268385
2024-09-18 12:00:00,206.83,21.05,4.96,5.76,1.2771625
2024-09-18 13:00:00,180.34,20.32,4.99,5.78,1.2330225000000001
2024-09-18 14:00:00,449.56,18.92,4.64,5.85,1.0736825
2024-09-18 15:00:00,196.78,17.42,3.93,5.92,0.8069525
2024-09-18 16:00:00,136.25,15.91,3.18,6.03,0.46201000000000003
2024-09-18 17:00:00,36.9,14.02,2.5,6.19,0.1074575
2024-09-18 18:00:00,0.0,12.15,2.49,6.37,0.00403
2024-09-18 19:00:00,0.0,11.49,3.28,6.52,0.0
2024-09-18 20:00:00,0.0,11.3,3.18,6.6,0.0
2024-09-18 21:00:00,0.0,11.03,3.23,6.65,0.0
2024-09-18 22:00:00,0.0,10.78,3.34,6.76,0.0
2024-09-18 23:00:00,0.0,10.43,3.31,6.9,0.0
2024-09-19 00:00:00,0.0,10.46,3.09,6.99,0.0
2024-09-19 01:00:00,0.0,10.48,2.89,7.0,0.0
2024-09-19 02:00:00,0.0,10.23,2.8,6.99,0.0
2024-09-19 03:00:00,0.0,9.7,2.76,6.97,0.0
2024-09-19 04:00:00,0.0,9.37,2.89,6.93,0.0
2024-09-19 05:00:00,0.0,8.74,2.77,6.83,0.0
2024-09-19 06:00:00,23.55,8.94,3.04,6.75,0.01711
2024-09-19 07:00:00,92.67,12.36,3.64,6.52,0.0836425
2024-09-19 08:00:00,132.9,15.41,1.88,6.29,0.46102
2024-09-19 09:00:00,111.71,18.05,0.65,6.21,0.9222575
2024-09-19 10:00:00,134.96,20.45,1.96,6.2,1.153265
2024-09-19 11:00:00,201.42,21.69,3.28,6.24,1.2594400000000001
2024-09-19 12:00:00,275.08,21.91,4.14,6.28,1.27094
2024-09-19 13:00:00,501.15,21.28,4.42,6.23,1.2199825
2024-09-19 14:00:00,256.58,20.09,4.18,6.12,1.054695
2024-09-19 15:00:00,332.94,18.44,3.44,6.01,0.7949625
2024-09-19 16:00:00,389.56,16.6,2.54,5.98,0.4482975
2024-09-19 17:00:00,139.91,14.72,1.92,6.14,0.1056975
2024-09-19 18:00:00,0.0,12.84,1.77,6.36,0.0036925
2024-09-19 19:00:00,0.0,12.0,2.59,6.56,0.0
2024-09-19 20:00:00,0.0,11.73,2.78,6.72,0.0
2024-09-19 21:00:00,0.0,11.54,2.81,6.83,0.0
2024-09-19 22:00:00,0.0,11.31,2.74,6.93,0.0
2024-09-19 23:00:00,0.0,11.08,2.61,7.01,0.0
2024-09-20 00:00:00,0.0,10.51,2.31,7.07,0.0
2024-09-20 01:00:00,0.0,10.12,2.46,7.1,0.0
2024-09-20 02:00:00,0.0,9.54,2.4,7.1,0.0
2024-09-20 03:00:00,0.0,8.97,2.63,7.09,0.0
2024-09-20 04:00:00,0.0,8.34,2.76,7.02,0.0
2024-09-20 05:00:00,0.0,7.9,2.94,6.96,0.0
2024-09-20 06:00:00,17.93,8.31,3.21,6.86,0.017105000000000002
2024-09-20 07:00:00,64.31,12.12,3.76,6.67,0.080455
2024-09-20 08:00:00,104.72,15.95,1.87,6.17,0.46532
2024-09-20 09:00:00,86.94,19.05,1.79,5.68,0.9374725
2024-09-20 10:00:00,91.87,21.45,2.45,5.42,1.1604975
2024-09-20 11:00:00,175.76,23.02,3.16,5.4,1.2674775
2024-09-20 12:00:00,268.07,23.58,3.71,5.56,1.2797075
2024-09-20 13:00:00,559.61,22.95,3.84,5.84,1.2337725000000002
2024-09-20 14:00:00,382.02,21.65,3.42,6.09,1.064285
2024-09-20 15:00:00,230.79,20.1,2.92,6.2,0.7848775
2024-09-20 16:00:00,210.22,18.16,2.43,6.3,0.42527
2024-09-20 17:00:00,53.29,15.84,1.83,6.49,0.10193
2024-09-20 18:00:00,0.0,13.33,1.19,6.81,0.0030125
2024-09-20 19:00:00,0.0,12.4,1.82,7.14,0.0
2024-09-20 20:00:00,0.0,12.31,1.87,7.29,0.0
2024-09-20 21:00:00,0.0,12.03,1.36,7.34,0.0
2024-09-20 22:00:00,0.0,11.52,1.64,7.35,0.0
2024-09-20 23:00:00,0.0,10.98,1.49,7.27,0.0
2024-09-21 00:00:00,0.0,10.78,1.61,7.19,0.0
2024-09-21 01:00:00,0.0,10.11,1.24,7.05,0.0
2024-09-21 02:00:00,0.0,9.77,1.6,6.99,0.0
2024-09-21 03:00:00,0.0,9.39,1.72,6.89,0.0
2024-09-21 04:00:00,0.0,9.07,1.81,6.8,0.0
2024-09-21 05:00:00,0.0,8.74,1.84,6.74,0.0
2024-09-21 06:00:00,8.56,9.01,2.16,6.68,0.01781
2024-09-21 07:00:00,41.51,12.27,2.53,6.45,0.0862025
2024-09-21 08:00:00,80.4,15.36,2.06,6.07,0.459005
2024-09-21 09:00:00,58.85,18.0,1.83,5.71,0.8951925000000001
2024-09-21 10:00:00,77.61,20.18,1.65,5.51,1.135225
2024-09-21 11:00:00,138.68,21.21,2.1,5.58,1.19471
2024-09-21 12:00:00,429.9,21.42,2.84,5.8,1.1445775
2024-09-21 13:00:00,598.14,20.62,3.3,6.04,1.220115
2024-09-21 14:00:00,530.58,19.08,3.24,6.29,1.07447
2024-09-21 15:00:00,490.69,17.3,2.96,6.49,0.7884
2024-09-21 16:00:00,412.52,15.87,2.85,6.63,0.4477625
2024-09-21 17:00:00,116.98,14.51,2.81,6.71,0.1082625
2024-09-21 18:00:00,0.0,12.94,2.25,6.88,0.0049
2024-09-21 19:00:00,0.0,12.0,2.24,7.08,0.0
2024-09-21 20:00:00,0.0,11.63,2.13,7.21,0.0
2024-09-21 21:00:00,0.0,11.56,2.07,7.32,0.0
2024-09-21 22:00:00,0.0,11.45,1.61,7.34,0.0
2024-09-21 23:00:00,0.0,11.45,1.53,7.43,0.0
2024-09-22 00:00:00,0.0,11.07,1.04,7.42,0.0
2024-09-22 01:00:00,0.0,10.89,1.13,7.37,0.0
2024-09-22 02:00:00,0.0,10.62,1.28,7.26,0.0
2024-09-22 03:00:00,0.0,10.39,1.33,7.21,0.0
2024-09-22 04:00:00,0.0,9.99,1.63,7.16,0.0
2024-09-22 05:00:00,0.0,9.68,1.96,7.13,0.0
2024-09-22 06:00:00,23.86,9.82,2.22,7.1,0.0259825
2024-09-22 07:00:00,137.93,12.76,2.64,6.84,0.0888525
2024-09-22 08:00:00,199.41,15.94,2.49,6.47,0.31786000000000003
2024-09-22 09:00:00,49.39,18.66,2.66,6.08,0.47216
2024-09-22 10:00:00,31.84,20.28,2.73,5.91,0.786305
2024-09-22 11:00:00,26.29,21.24,2.85,5.88,0.9284600000000001
2024-09-22 12:00:00,347.11,21.57,3.3,5.9,0.8352975
2024-09-22 13:00:00,61.12,21.38,3.68,5.96,0.62942
2024-09-22 14:00:00,63.64,20.57,3.59,6.05,0.5319200000000001
2024-09-22 15:00:00,287.87,19.36,3.3,6.11,0.3554975
2024-09-22 16:00:00,210.28,17.84,3.0,6.13,0.138995
2024-09-22 17:00:00,27.72,15.8,2.59,6.21,0.047275
2024-09-22 18:00:00,0.0,12.9,1.42,6.5,0.001515
2024-09-22 19:00:00,0.0,11.73,1.35,6.73,0.0
2024-09-22 20:00:00,0.0,11.31,1.05,6.84,0.0
2024-09-22 21:00:00,0.0,10.73,0.94,6.95,0.0
2024-09-22 22:00:00,0.0,10.53,0.9,7.03,0.0
2024-09-22 23:00:00,0.0,10.43,1.03,7.08,0.0
2024-09-23 00:00:00,0.0,10.19,0.97,7.11,0.0
2024-09-23 01:00:00,0.0,9.94,1.05,7.15,0.0
2024-09-23 02:00:00,0.0,9.65,1.06,7.17,0.0
2024-09-23 03:00:00,0.0,9.38,1.4,7.09,0.0
2024-09-23 04:00:00,0.0,8.7,1.53,6.98,0.0
2024-09-23 05:00:00,0.0,8.55,1.85,6.98,0.0
2024-09-23 06:00:00,13.5,9.06,2.3,6.91,0.0197275
2024-09-23 07:00:00,76.55,12.51,2.47,6.56,0.09130250000000001
2024-09-23 08:00:00,134.76,15.86,1.27,6.0,0.47340000000000004
2024-09-23 09:00:00,92.56,18.4,1.72,5.74,0.9328175000000001
2024-09-23 10:00:00,115.85,20.29,2.65,5.68,1.1502475
2024-09-23 11:00:00,194.5,21.31,3.67,5.73,1.2590775
2024-09-23 12:00:00,362.31,21.3,4.46,5.89,1.270665
2024-09-23 13:00:00,386.35,20.42,4.69,6.11,1.22647
2024-09-23 14:00:00,593.45,18.87,4.24,6.26,1.0599575
2024-09-23 15:00:00,429.2,17.39,3.55,6.27,0.7888725
2024-09-23 16:00:00,347.62,16.02,2.96,6.28,0.41757
2024-09-23 17:00:00,142.26,14.39,2.37,6.44,0.08374999999999999
2024-09-23 18:00:00,0.0,12.34,1.48,6.79,0.00349
2024-09-23 19:00:00,0.0,11.63,1.97,7.05,0.0
2024-09-23 20:00:00,0.0,11.77,1.7,7.1,0.0
2024-09-23 21:00:00,0.0,11.74,1.35,7.13,0.0
2024-09-23 22:00:00,0.0,11.43,1.27,7.17,0.0
2024-09-23 23:00:00,0.0,11.15,1.18,7.18,0.0
2024-09-24 00:00:00,0.0,10.97,1.14,7.18,0.0
2024-09-24 01:00:00,0.0,10.64,1.3,7.2,0.0
2024-09-24 02:00:00,0.0,10.27,1.49,7.23,0.0
2024-09-24 03:00:00,0.0,9.79,1.5,7.25,0.0
2024-09-24 04:00:00,0.0,9.26,1.73,7.24,0.0
2024-09-24 05:00:00,0.0,8.75,2.15,7.16,0.0
2024-09-24 06:00:00,30.67,9.06,2.53,7.19,0.022815
2024-09-24 07:00:00,87.12,12.92,2.36,7.1,0.1053625
2024-09-24 08:00:00,134.13,16.31,2.13,6.56,0.4714125
2024-09-24 09:00:00,109.09,18.72,3.13,6.19,0.9153675
2024-09-24 10:00:00,151.97,20.11,3.84,6.14,1.135515
2024-09-24 11:00:00,236.64,20.64,4.42,6.14,1.2491825
2024-09-24 12:00:00,296.37,20.51,4.75,6.2,1.26857
2024-09-24 13:00:00,267.29,19.82,4.71,6.26,1.22132
2024-09-24 14:00:00,476.08,18.78,4.25,6.29,1.0412599999999999
2024-09-24 15:00:00,202.39,17.5,3.5,6.29,0.774625
2024-09-24 16:00:00,282.58,15.94,2.65,6.34,0.431235
2024-09-24 17:00:00,98.04,14.14,1.86,6.56,0.1011675
2024-09-24 18:00:00,0.0,12.33,1.27,6.94,0.0026725
2024-09-24 19:00:00,0.0,11.66,2.02,7.26,0.0
2024-09-24 20:00:00,0.0,11.62,2.18,7.44,0.0
2024-09-24 21:00:00,0.0,11.59,2.19,7.57,0.0
2024-09-24 22:00:00,0.0,11.53,2.08,7.65,0.0
2024-09-24 23:00:00,0.0,11.47,1.83,7.7,0.0
2024-09-25 00:00:00,0.0,11.25,1.56,7.74,0.0
2024-09-25 01:00:00,0.0,10.94,1.38,7.76,0.0
2024-09-25 02:00:00,0.0,10.69,1.28,7.75,0.0
2024-09-25 03:00:00,0.0,10.56,1.22,7.71,0.0
2024-09-25 04:00:00,0.0,10.48,1.23,7.67,0.0
2024-09-25 05:00:00,0.0,10.31,1.25,7.65,0.0
2024-09-25 06:00:00,12.19,10.7,1.36,7.65,0.0255725
2024-09-25 07:00:00,31.66,13.28,0.73,7.54,0.118185
2024-09-25 08:00:00,71.31,16.05,2.29,7.17,0.46956749999999997
2024-09-25 09:00:00,56.37,18.44,3.69,6.93,0.89886
2024-09-25 10:00:00,98.12,20.02,4.48,6.89,1.1314075000000001
2024-09-25 11:00:00,156.69,20.74,4.93,6.94,1.2541475
2024-09-25 12:00:00,222.36,20.63,5.26,7.06,1.2657825
2024-09-25 13:00:00,226.85,19.61,5.14,7.25,1.207375
2024-09-25 14:00:00,198.25,18.35,4.52,7.42,1.0423325
2024-09-25 15:00:00,334.94,16.85,3.57,7.54,0.8464775
2024-09-25 16:00:00,254.68,15.31,2.56,7.61,0.43917
2024-09-25 17:00:00,105.96,13.79,1.57,7.69,0.108195
2024-09-25 18:00:00,0.0,12.51,0.97,7.8,0.0055
2024-09-25 19:00:00,0.0,12.12,1.72,7.9,0.0
2024-09-25 20:00:00,0.0,12.31,1.89,7.87,0.0
2024-09-25 21:00:00,0.0,12.38,1.87,7.85,0.0
2024-09-25 22:00:00,0.0,12.3,1.97,7.82,0.0
2024-09-25 23:00:00,0.0,12.03,1.76,7.78,0.0
2024-09-26 00:00:00,0.0,11.66,1.52,7.73,0.0
2024-09-26 01:00:00,0.0,11.34,1.41,7.66,0.0
2024-09-26 02:00:00,0.0,11.17,1.33,7.6,0.0
2024-09-26 03:00:00,0.0,10.95,1.32,7.54,0.0
2024-09-26 04:00:00,0.0,10.66,1.37,7.48,0.0
2024-09-26 05:00:00,0.0,10.48,1.5,7.43,0.0
2024-09-26 06:00:00,29.57,10.76,1.69,7.4,0.02252
2024-09-26 07:00:00,92.28,12.81,1.46,7.41,0.114695
2024-09-26 08:00:00,74.02,15.54,0.45,7.38,0.4817425
2024-09-26 09:00:00,67.08,17.95,2.12,7.3,0.9281975
2024-09-26 10:00:00,89.39,19.53,3.14,7.31,1.15462
2024-09-26 11:00:00,113.32,19.93,3.79,7.38,1.2650824999999999
2024-09-26 12:00:00,201.34,19.52,4.1,7.57,1.2873700000000001
2024-09-26 13:00:00,393.44,18.38,4.01,7.8,1.2569275
2024-09-26 14:00:00,181.12,16.75,3.39,7.94,1.0112975
2024-09-26 15:00:00,284.94,15.16,2.57,7.96,0.7782375
2024-09-26 16:00:00,291.43,13.93,1.62,7.93,0.44183249999999996
2024-09-26 17:00:00,66.03,12.85,0.68,7.93,0.112695
2024-09-26 18:00:00,0.0,11.9,1.0,8.06,0.0040550000000000004
2024-09-26 19:00:00,0.0,11.55,1.91,8.27,0.0
2024-09-26 20:00:00,0.0,11.48,2.2,8.38,0.0
2024-09-26 21:00:00,0.0,11.31,2.33,8.43,0.0
2024-09-26 22:00:00,0.0,11.07,2.28,8.4,0.0
2024-09-26 23:00:00,0.0,10.81,2.14,8.35,0.0
2024-09-27 00:00:00,0.0,10.7,1.95,8.28,0.0
2024-09-27 01:00:00,0.0,10.53,1.7,8.2,0.0
2024-09-27 02:00:00,0.0,9.96,1.67,8.07,0.0
2024-09-27 03:00:00,0.0,9.28,1.96,8.02,0.0
2024-09-27 04:00:00,0.0,8.84,2.11,8.07,0.0
2024-09-27 05:00:00,0.0,8.54,2.15,8.05,0.0
2024-09-27 06:00:00,3.25,8.88,2.4,7.97,0.0279325
2024-09-27 07:00:00,19.13,11.33,2.27,7.82,0.1700175
2024-09-27 08:00:00,68.77,14.98,0.67,7.43,0.515185
2024-09-27 09:00:00,120.32,17.79,2.84,7.06,0.8594475
2024-09-27 10:00:00,205.27,19.15,4.34,6.93,1.1228225
2024-09-27 11:00:00,207.11,19.58,5.28,6.87,0.8325049999999999
2024-09-27 12:00:00,494.67,18.7,5.61,6.92,0.301055
2024-09-27 13:00:00,431.49,17.34,5.35,6.93,0.7613300000000001
2024-09-27 14:00:00,501.38,16.22,4.94,6.84,1.06677
2024-09-27 15:00:00,392.94,15.26,4.34,6.65,0.7389224999999999
2024-09-27 16:00:00,265.29,14.11,3.55,6.43,0.410925
2024-09-27 17:00:00,46.37,12.58,2.57,6.29,0.1604675
2024-09-27 18:00:00,0.0,11.01,1.25,6.41,0.00405
2024-09-27 19:00:00,0.0,10.54,1.39,6.54,0.0
2024-09-27 20:00:00,0.0,10.48,1.55,6.56,0.0
2024-09-27 21:00:00,0.0,10.27,1.85,6.66,0.0
2024-09-27 22:00:00,0.0,9.87,2.23,6.89,0.0
2024-09-27 23:00:00,0.0,9.36,2.51,7.07,0.0
2024-09-28 00:00:00,0.0,9.0,2.54,7.17,0.0
2024-09-28 01:00:00,0.0,8.8,2.44,7.19,0.0
2024-09-28 02:00:00,0.0,8.71,2.29,7.12,0.0
2024-09-28 03:00:00,0.0,8.54,2.06,6.97,0.0
2024-09-28 04:00:00,0.0,8.2,2.09,6.85,0.0
2024-09-28 05:00:00,0.0,7.92,2.28,6.8,0.0
2024-09-28 06:00:00,3.24,8.33,2.58,6.89,0.010555
2024-09-28 07:00:00,19.8,11.43,2.86,6.85,0.09261749999999999
2024-09-28 08:00:00,6.1,14.68,1.47,6.61,0.3355675
2024-09-28 09:00:00,94.42,17.13,1.1,6.43,0.7647525
2024-09-28 10:00:00,81.23,18.81,2.2,6.38,0.615525
2024-09-28 11:00:00,74.4,19.62,3.52,6.42,0.606545
2024-09-28 12:00:00,182.38,19.56,4.46,6.51,0.9065000000000001
2024-09-28 13:00:00,44.43,18.66,4.78,6.69,0.3581925
2024-09-28 14:00:00,53.6,17.22,4.38,6.89,0.11323
2024-09-28 15:00:00,0.0,15.6,3.61,7.03,0.12933250000000002
2024-09-28 16:00:00,8.67,13.86,2.7,7.12,0.0894775
2024-09-28 17:00:00,8.86,12.4,1.81,7.21,0.01013
2024-09-28 18:00:00,0.0,11.37,1.09,7.27,0.0008675
2024-09-28 19:00:00,0.0,10.93,0.9,7.31,0.0
2024-09-28 20:00:00,0.0,10.84,1.1,7.29,0.0
2024-09-28 21:00:00,0.0,10.53,1.03,7.28,0.0
2024-09-28 22:00:00,0.0,10.28,1.2,7.27,0.0
2024-09-28 23:00:00,0.0,10.16,1.18,7.24,0.0
2024-09-29 00:00:00,0.0,10.06,1.09,7.22,0.0
2024-09-29 01:00:00,0.0,9.81,1.04,7.21,0.0
2024-09-29 02:00:00,0.0,9.48,1.0,7.26,0.0
2024-09-29 03:00:00,0.0,9.26,1.13,7.32,0.0
2024-09-29 04:00:00,0.0,8.94,1.17,7.34,0.0
2024-09-29 05:00:00,0.0,8.77,1.38,7.34,0.0
2024-09-29 06:00:00,14.41,9.36,1.86,7.28,0.016565
2024-09-29 07:00:00,77.15,12.66,1.84,6.93,0.10673750000000001
2024-09-29 08:00:00,139.67,15.96,1.75,6.66,0.512505
2024-09-29 09:00:00,129.72,18.68,2.64,6.49,0.9751
2024-09-29 10:00:00,138.47,20.63,3.43,6.36,1.200715
2024-09-29 11:00:00,198.87,21.65,4.07,6.28,1.2796275
2024-09-29 12:00:00,347.81,21.58,4.57,6.27,1.2646825000000002
2024-09-29 13:00:00,352.82,20.78,4.77,6.31,1.272065
2024-09-29 14:00:00,473.88,19.59,4.61,6.33,1.0667375000000001
2024-09-29 15:00:00,376.35,18.16,4.15,6.31,0.7677499999999999
2024-09-29 16:00:00,149.32,16.5,3.45,6.28,0.347065
2024-09-29 17:00:00,54.22,14.56,2.68,6.26,0.020382499999999998
2024-09-29 18:00:00,0.0,12.18,1.66,6.39,0.0
2024-09-29 19:00:00,0.0,10.83,1.22,6.57,0.0
2024-09-29 20:00:00,0.0,10.58,1.45,6.63,0.0
2024-09-29 21:00:00,0.0,10.66,1.71,6.74,0.0
2024-09-29 22:00:00,0.0,10.26,2.38,6.92,0.0
2024-09-29 23:00:00,0.0,9.71,2.11,7.02,0.0
2024-09-30 00:00:00,0.0,9.68,2.32,7.06,0.0
2024-09-30 01:00:00,0.0,9.14,1.93,7.08,0.0
2024-09-30 02:00:00,0.0,9.06,2.14,7.17,0.0
2024-09-30 03:00:00,0.0,8.9,2.1,7.21,0.0
2024-09-30 04:00:00,0.0,8.76,2.09,7.25,0.0
2024-09-30 05:00:00,0.0,8.39,1.76,7.3,0.0
2024-09-30 06:00:00,45.4,9.38,2.2,7.35,0.013655
2024-09-30 07:00:00,164.83,12.84,2.17,7.22,0.132655
2024-09-30 08:00:00,400.77,16.05,1.86,6.66,0.5374575
2024-09-30 09:00:00,149.58,18.41,2.36,6.14,0.77531
2024-09-30 10:00:00,73.78,20.37,2.91,5.79,1.14969
2024-09-30 11:00:00,248.53,21.56,3.54,5.65,1.2617924999999999
2024-09-30 12:00:00,179.35,21.96,4.25,5.68,0.6515275
2024-09-30 13:00:00,335.12,21.51,4.52,5.77,0.6359174999999999
2024-09-30 14:00:00,219.37,20.49,4.45,5.81,0.8161375
2024-09-30 15:00:00,140.54,19.01,4.05,5.82,0.42164500000000005
2024-09-30 16:00:00,70.89,17.03,3.5,5.86,0.3706375
2024-09-30 17:00:00,13.86,14.63,2.71,5.98,0.09252250000000001
2024-09-30 18:00:00,0.0,12.47,1.49,6.22,0.0019975
2024-09-30 19:00:00,0.0,11.57,1.66,6.47,0.0
2024-09-30 20:00:00,0.0,11.68,1.66,6.69,0.0
2024-09-30 21:00:00,0.0,11.53,1.58,6.87,0.0
2024-09-30 22:00:00,0.0,11.18,1.63,7.01,0.0
2024-09-30 23:00:00,0.0,10.76,1.74,7.1,0.0
2024-10-01 00:00:00,0.0,10.35,1.5,7.15,0.0
2024-10-01 01:00:00,0.0,10.14,1.7,7.18,0.0
2024-10-01 02:00:00,0.0,9.73,1.5,7.17,0.0
2024-10-01 03:00:00,0.0,9.55,1.91,7.22,0.0
2024-10-01 04:00:00,0.0,9.32,2.27,7.21,0.0
2024-10-01 05:00:00,0.0,9.16,2.63,7.21,0.0
2024-10-01 06:00:00,27.88,9.87,2.8,7.24,0.0220075
2024-10-01 07:00:00,103.43,13.24,2.94,7.17,0.09129
2024-10-01 08:00:00,166.41,16.42,2.0,6.77,0.5164025
2024-10-01 09:00:00,144.44,18.91,2.03,6.37,0.974585
2024-10-01 10:00:00,214.52,20.86,2.57,6.02,1.0904175
2024-10-01 11:00:00,225.67,22.09,3.22,5.8,1.123225
2024-10-01 12:00:00,260.45,22.31,3.79,5.82,0.903705
2024-10-01 13:00:00,444.67,21.74,4.24,5.98,1.1892675
2024-10-01 14:00:00,227.86,20.46,4.37,6.2,1.1307425
2024-10-01 15:00:00,54.34,18.86,4.02,6.38,0.8770575
2024-10-01 16:00:00,90.48,16.9,3.57,6.5,0.253475
2024-10-01 17:00:00,43.22,14.84,2.89,6.61,0.0795325
2024-10-01 18:00:00,0.0,13.01,1.96,6.77,0.00219
2024-10-01 19:00:00,0.0,11.97,1.3,6.96,0.0
2024-10-01 20:00:00,0.0,11.81,1.22,6.97,0.0
2024-10-01 21:00:00,0.0,11.73,1.02,7.03,0.0
2024-10-01 22:00:00,0.0,11.54,1.16,7.16,0.0
2024-10-01 23:00:00,0.0,11.45,1.54,7.29,0.0
2024-10-02 00:00:00,0.0,11.17,1.28,7.4,0.0
