datetime,DNI,Temperatura,Viento,Humedad,REPARTICION_ARCUS
2025-06-11 19:00:00,,12.18,1.02,8.57,0.0
2025-06-11 20:00:00,,12.39,0.51,8.14,0.0
2025-06-11 21:00:00,,12.01,0.64,7.91,0.0
2025-06-11 22:00:00,,11.53,0.96,7.66,0.0
2025-06-11 23:00:00,,11.51,0.9,7.36,0.0
2025-06-12 00:00:00,,11.53,0.81,7.09,0.0
2025-06-12 01:00:00,,11.25,0.73,6.86,0.0
2025-06-12 02:00:00,,10.85,0.61,6.67,0.0
2025-06-12 03:00:00,,10.39,0.6,6.54,0.0
2025-06-12 04:00:00,,9.95,0.7,6.44,0.0
2025-06-12 05:00:00,,9.47,0.98,6.33,0.0
2025-06-12 06:00:00,,9.5,1.26,6.22,0.1205425
2025-06-12 07:00:00,,12.95,1.3,6.5,3.67427
2025-06-12 08:00:00,,16.73,0.25,5.69,8.574915
2025-06-12 09:00:00,,18.96,2.94,5.9,12.2468325
2025-06-12 10:00:00,,19.83,4.17,6.39,14.00374
2025-06-12 11:00:00,,20.2,4.75,6.86,15.7535525
2025-06-12 12:00:00,,20.13,4.94,7.29,16.50456
2025-06-12 13:00:00,,19.79,4.8,7.57,15.2390575
2025-06-12 14:00:00,,19.01,4.48,7.73,11.427029999999998
2025-06-12 15:00:00,,17.84,3.86,7.85,7.540235
2025-06-12 16:00:00,,16.05,3.14,7.98,4.28284
2025-06-12 17:00:00,,13.12,1.81,8.51,0.42569250000000003
2025-06-12 18:00:00,,12.15,0.28,8.45,0.0
2025-06-12 19:00:00,,12.01,0.55,8.16,0.0
2025-06-12 20:00:00,,12.09,0.62,7.94,0.0
2025-06-12 21:00:00,,11.73,0.98,7.79,0.0
2025-06-12 22:00:00,,11.53,1.07,7.63,0.0
2025-06-12 23:00:00,,11.46,0.98,7.51,0.0
2025-06-13 00:00:00,,11.07,1.0,7.4,0.0
2025-06-13 01:00:00,,10.76,1.05,7.29,0.0
2025-06-13 02:00:00,,10.75,0.94,7.2,0.0
2025-06-13 03:00:00,,10.51,0.82,7.12,0.0
2025-06-13 04:00:00,,10.18,0.86,7.02,0.0
2025-06-13 05:00:00,,9.82,0.88,6.9,0.0
2025-06-13 06:00:00,,10.16,0.81,6.86,0.1060225
2025-06-13 07:00:00,,12.73,0.86,7.05,3.5987725
2025-06-13 08:00:00,,15.91,0.75,6.84,8.5704175
2025-06-13 09:00:00,,18.18,2.76,6.84,12.3769
2025-06-13 10:00:00,,19.31,4.31,7.03,15.0363275
2025-06-13 11:00:00,,19.43,5.41,7.37,16.4005375
2025-06-13 12:00:00,,18.81,5.98,7.73,16.5889325
2025-06-13 13:00:00,,17.91,5.94,8.04,15.4569075
2025-06-13 14:00:00,,16.62,5.45,8.27,11.956085
2025-06-13 15:00:00,,15.03,4.29,8.44,7.3438175
2025-06-13 16:00:00,,13.57,2.58,8.49,2.93049
2025-06-13 17:00:00,,12.26,1.36,8.54,0.2480025
2025-06-13 18:00:00,,11.67,1.25,8.37,0.0
2025-06-13 19:00:00,,11.74,1.4,8.14,0.0
2025-06-13 20:00:00,,11.07,1.91,8.11,0.0
2025-06-13 21:00:00,,10.38,1.7,8.1,0.0
2025-06-13 22:00:00,,10.04,1.36,8.03,0.0
2025-06-13 23:00:00,,9.9,0.93,7.89,0.0
2025-06-14 00:00:00,,9.61,0.97,7.77,0.0
2025-06-14 01:00:00,,9.31,1.4,7.63,0.0
2025-06-14 02:00:00,,9.27,1.58,7.39,0.0
2025-06-14 03:00:00,,9.55,1.29,7.19,0.0
2025-06-14 04:00:00,,8.95,1.4,7.05,0.0
2025-06-14 05:00:00,,8.5,1.45,6.89,0.0
2025-06-14 06:00:00,,8.85,1.42,6.7,0.06224
2025-06-14 07:00:00,,12.52,1.02,7.01,2.9292325
2025-06-14 08:00:00,,15.76,1.09,6.27,7.178465
2025-06-14 09:00:00,,17.6,3.15,6.14,10.9761025
2025-06-14 10:00:00,,18.75,4.05,6.26,13.02
2025-06-14 11:00:00,,19.48,4.35,6.48,14.0519675
2025-06-14 12:00:00,,20.02,4.47,6.62,13.825545
2025-06-14 13:00:00,,20.16,4.57,6.68,12.31762
2025-06-14 14:00:00,,19.68,4.5,6.71,12.3119125
2025-06-14 15:00:00,,18.44,4.03,6.77,8.2668775
2025-06-14 16:00:00,,16.18,3.09,7.05,3.5216475
2025-06-14 17:00:00,,12.82,1.26,7.68,0.268245
2025-06-14 18:00:00,,11.46,1.68,7.38,0.0
2025-06-14 19:00:00,,11.98,1.6,6.77,0.0
2025-06-14 20:00:00,,12.79,0.85,6.37,0.0
2025-06-14 21:00:00,,11.82,0.79,6.3,0.0
2025-06-14 22:00:00,,10.93,1.02,6.23,0.0
2025-06-14 23:00:00,,10.54,1.16,6.06,0.0
2025-06-15 00:00:00,,10.07,1.26,5.93,0.0
2025-06-15 01:00:00,,9.64,1.35,5.82,0.0
2025-06-15 02:00:00,,9.52,1.3,5.7,0.0
2025-06-15 03:00:00,,9.57,1.21,5.58,0.0
2025-06-15 04:00:00,,9.72,1.06,5.47,0.0
2025-06-15 05:00:00,,9.53,1.2,5.42,0.0
2025-06-15 06:00:00,,9.67,1.57,5.39,0.040055
2025-06-15 07:00:00,,13.1,1.38,6.07,3.7076700000000002
2025-06-15 08:00:00,,17.27,0.73,5.26,8.777235000000001
2025-06-15 09:00:00,,19.61,3.03,5.65,12.4545925
2025-06-15 10:00:00,,20.67,4.12,6.02,15.126925
2025-06-15 11:00:00,,21.11,4.85,6.42,16.47397
2025-06-15 12:00:00,,20.93,5.18,6.84,16.4116875
2025-06-15 13:00:00,,20.31,5.22,7.15,15.574557500000001
2025-06-15 14:00:00,,19.26,5.01,7.35,13.1982
2025-06-15 15:00:00,,17.74,4.41,7.47,9.6883075
2025-06-15 16:00:00,,15.6,3.52,7.65,4.945605
2025-06-15 17:00:00,,12.54,1.87,8.11,0.600145
2025-06-15 18:00:00,,11.64,0.5,8.07,0.0
2025-06-15 19:00:00,,11.63,0.86,7.87,0.0
2025-06-15 20:00:00,,11.96,0.48,7.68,0.0
2025-06-15 21:00:00,,11.93,0.22,7.56,0.0
2025-06-15 22:00:00,,11.79,0.34,7.4,0.0
2025-06-15 23:00:00,,11.74,0.43,7.26,0.0
2025-06-16 00:00:00,,11.66,0.48,7.12,0.0
2025-06-16 01:00:00,,11.48,0.55,6.97,0.0
2025-06-16 02:00:00,,11.41,0.62,6.84,0.0
2025-06-16 03:00:00,,11.39,0.6,6.75,0.0
2025-06-16 04:00:00,,11.39,0.49,6.75,0.0
2025-06-16 05:00:00,,11.3,0.7,6.71,0.0
2025-06-16 06:00:00,,11.42,1.17,6.66,0.0722675
2025-06-16 07:00:00,,13.98,1.58,6.94,3.16393
2025-06-16 08:00:00,,16.7,0.57,7.1,6.25576
2025-06-16 09:00:00,,18.39,1.73,7.49,8.252345
2025-06-16 10:00:00,,19.44,3.52,7.86,12.4634725
2025-06-16 11:00:00,,19.84,4.57,8.23,16.1603025
2025-06-16 12:00:00,,19.77,4.9,8.48,16.3721125
2025-06-16 13:00:00,,19.32,4.79,8.61,15.3677525
2025-06-16 14:00:00,,18.63,4.53,8.64,12.125375
2025-06-16 15:00:00,,17.51,4.04,8.63,9.2770625
2025-06-16 16:00:00,,15.94,3.06,8.67,3.4135725
2025-06-16 17:00:00,,13.79,1.72,8.92,0.48838000000000004
2025-06-16 18:00:00,,12.81,1.41,8.81,0.0
2025-06-16 19:00:00,,12.52,1.52,8.62,0.0
2025-06-16 20:00:00,,12.58,1.3,8.42,0.0
2025-06-16 21:00:00,,12.47,0.98,8.31,0.0
2025-06-16 22:00:00,,12.22,0.83,8.24,0.0
2025-06-16 23:00:00,,12.08,0.78,8.15,0.0
2025-06-17 00:00:00,,11.94,0.83,8.05,0.0
2025-06-17 01:00:00,,11.73,0.91,7.95,0.0
2025-06-17 02:00:00,,11.58,0.98,7.84,0.0
2025-06-17 03:00:00,,11.42,1.06,7.72,0.0
2025-06-17 04:00:00,,11.3,1.34,7.59,0.0
2025-06-17 05:00:00,,11.31,1.47,7.44,0.0
2025-06-17 06:00:00,,11.58,1.26,7.42,0.0289425
2025-06-17 07:00:00,,14.78,0.62,7.85,2.08526
2025-06-17 08:00:00,,17.47,1.57,7.78,7.99529
2025-06-17 09:00:00,,18.83,3.2,7.96,8.511905
2025-06-17 10:00:00,,19.44,4.04,8.15,8.97166
2025-06-17 11:00:00,,19.73,4.75,8.29,13.731860000000001
2025-06-17 12:00:00,,19.27,4.83,8.39,14.149292500000001
2025-06-17 13:00:00,,18.78,4.4,8.4,15.5442
2025-06-17 14:00:00,,17.98,4.06,8.36,13.279025
2025-06-17 15:00:00,,16.98,3.54,8.31,4.7884275
2025-06-17 16:00:00,,15.69,2.69,8.34,1.9700674999999999
2025-06-17 17:00:00,,13.86,1.4,8.77,0.048217499999999996
2025-06-17 18:00:00,,13.12,0.86,8.72,0.0
2025-06-17 19:00:00,,13.1,1.07,8.42,0.0
2025-06-17 20:00:00,,13.06,0.9,8.29,0.0
2025-06-17 21:00:00,,12.78,0.88,8.2,0.0
2025-06-17 22:00:00,,12.47,0.88,8.12,0.0
2025-06-17 23:00:00,,12.32,0.95,8.04,0.0
2025-06-18 00:00:00,,12.1,1.11,7.93,0.0
2025-06-18 01:00:00,,11.95,1.16,7.83,0.0
2025-06-18 02:00:00,,11.85,1.2,7.75,0.0
2025-06-18 03:00:00,,11.74,1.23,7.68,0.0
2025-06-18 04:00:00,,11.71,1.1,7.63,0.0
2025-06-18 05:00:00,,11.6,0.95,7.62,0.0
2025-06-18 06:00:00,,11.64,1.16,7.66,0.0341125
2025-06-18 07:00:00,,14.02,1.45,7.99,3.2587200000000003
2025-06-18 08:00:00,,17.22,0.48,7.75,8.5570425
2025-06-18 09:00:00,,19.3,2.68,7.9,12.3649
2025-06-18 10:00:00,,20.0,3.61,8.36,14.9354725
2025-06-18 11:00:00,,19.98,4.04,8.95,16.4352625
2025-06-18 12:00:00,,19.63,4.2,9.47,16.517525
2025-06-18 13:00:00,,18.99,4.17,9.82,15.4173625
2025-06-18 14:00:00,,18.2,3.87,9.96,13.1179425
2025-06-18 15:00:00,,17.26,3.37,9.95,9.574365
2025-06-18 16:00:00,,15.54,2.78,10.06,4.9487974999999995
2025-06-18 17:00:00,,13.3,1.45,10.22,0.5108875
2025-06-18 18:00:00,,12.59,1.69,10.18,0.0
2025-06-18 19:00:00,,12.97,1.62,9.97,0.0
2025-06-18 20:00:00,,13.31,1.53,9.64,0.0
2025-06-18 21:00:00,,13.19,1.47,9.35,0.0
2025-06-18 22:00:00,,13.11,1.21,9.13,0.0
2025-06-18 23:00:00,,12.91,1.06,8.96,0.0
2025-06-19 00:00:00,,12.55,1.05,8.79,0.0
2025-06-19 01:00:00,,12.22,1.08,8.64,0.0
2025-06-19 02:00:00,,11.94,1.06,8.48,0.0
2025-06-19 03:00:00,,11.44,1.17,8.35,0.0
2025-06-19 04:00:00,,10.92,1.39,8.23,0.0
2025-06-19 05:00:00,,10.49,1.62,8.1,0.0
2025-06-19 06:00:00,,10.82,1.69,8.18,0.06474
2025-06-19 07:00:00,,14.5,1.36,9.18,3.6987525000000003
2025-06-19 08:00:00,,17.4,0.38,8.67,8.2767275
2025-06-19 09:00:00,,19.38,2.42,8.67,12.096235
2025-06-19 10:00:00,,20.4,3.44,8.73,14.712155
2025-06-19 11:00:00,,20.87,4.18,8.87,15.982405
2025-06-19 12:00:00,,20.77,4.48,9.03,16.2277475
2025-06-19 13:00:00,,20.35,4.48,9.12,15.3189675
2025-06-19 14:00:00,,19.48,4.23,9.15,13.073842500000001
2025-06-19 15:00:00,,18.31,3.5,9.09,9.5826825
2025-06-19 16:00:00,,16.85,2.58,9.06,4.9561975
2025-06-19 17:00:00,,14.21,1.18,9.27,0.597665
2025-06-19 18:00:00,,12.78,1.25,9.15,0.0
2025-06-19 19:00:00,,12.88,1.72,8.97,0.0
2025-06-19 20:00:00,,13.39,1.16,8.76,0.0
2025-06-19 21:00:00,,13.08,1.08,8.65,0.0
2025-06-19 22:00:00,,12.77,1.27,8.52,0.0
2025-06-19 23:00:00,,12.78,1.28,8.35,0.0
2025-06-20 00:00:00,,12.81,1.14,8.17,0.0
2025-06-20 01:00:00,,12.65,1.02,8.01,0.0
2025-06-20 02:00:00,,12.35,1.0,7.87,0.0
2025-06-20 03:00:00,,11.95,1.05,7.74,0.0
2025-06-20 04:00:00,,11.47,1.18,7.63,0.0
2025-06-20 05:00:00,,11.11,1.29,7.49,0.0
2025-06-20 06:00:00,,11.25,1.29,7.46,0.0630775
2025-06-20 07:00:00,,14.95,0.84,8.45,3.6634874999999996
2025-06-20 08:00:00,,18.25,1.09,7.6,8.274492500000001
2025-06-20 09:00:00,,19.76,3.03,7.48,12.271844999999999
2025-06-20 10:00:00,,20.63,3.55,7.53,14.9644675
2025-06-20 11:00:00,,21.35,3.69,7.63,16.447645
2025-06-20 12:00:00,,21.77,4.06,7.72,15.88372
2025-06-20 13:00:00,,21.52,4.36,7.78,15.457665
2025-06-20 14:00:00,,20.85,4.14,7.75,13.201410000000001
2025-06-20 15:00:00,,19.72,3.74,7.73,9.6166925
2025-06-20 16:00:00,,17.55,3.23,8.0,5.0502225
2025-06-20 17:00:00,,14.14,1.73,8.59,0.6382325
2025-06-20 18:00:00,,12.83,1.13,8.41,0.0
2025-06-20 19:00:00,,13.03,1.0,8.13,0.0
2025-06-20 20:00:00,,12.98,0.85,7.9,0.0
2025-06-20 21:00:00,,12.7,1.23,7.69,0.0
2025-06-20 22:00:00,,12.63,1.47,7.4,0.0
2025-06-20 23:00:00,,12.73,1.28,7.15,0.0
2025-06-21 00:00:00,,12.09,1.12,7.05,0.0
2025-06-21 01:00:00,,11.24,1.17,7.02,0.0
2025-06-21 02:00:00,,10.63,1.28,6.94,0.0
2025-06-21 03:00:00,,10.26,1.42,6.77,0.0
2025-06-21 04:00:00,,10.24,1.51,6.55,0.0
2025-06-21 05:00:00,,10.42,1.61,6.29,0.0
2025-06-21 06:00:00,,10.94,1.63,6.2,0.0605075
2025-06-21 07:00:00,,14.86,1.16,7.17,3.6193049999999998
2025-06-21 08:00:00,,18.5,0.31,6.24,8.361337500000001
2025-06-21 09:00:00,,20.3,2.69,6.31,12.2119325
2025-06-21 10:00:00,,20.93,3.91,6.64,14.9903025
2025-06-21 11:00:00,,21.08,4.62,6.99,16.36709
2025-06-21 12:00:00,,20.87,4.92,7.29,16.4696025
2025-06-21 13:00:00,,20.45,4.84,7.48,15.621345000000002
2025-06-21 14:00:00,,19.86,4.46,7.58,13.4261575
2025-06-21 15:00:00,,18.89,3.92,7.65,9.88105
2025-06-21 16:00:00,,17.01,3.23,7.98,5.24785
2025-06-21 17:00:00,,13.75,1.71,8.54,0.6793975
2025-06-21 18:00:00,,12.48,1.74,8.29,0.0
2025-06-21 19:00:00,,12.57,1.45,7.79,0.0
2025-06-21 20:00:00,,12.55,1.16,7.4,0.0
2025-06-21 21:00:00,,12.2,1.19,7.11,0.0
2025-06-21 22:00:00,,11.67,1.31,6.82,0.0
2025-06-21 23:00:00,,11.07,1.48,6.52,0.0
2025-06-22 00:00:00,,10.46,1.76,6.17,0.0
2025-06-22 01:00:00,,10.03,1.89,5.71,0.0
2025-06-22 02:00:00,,10.11,1.42,5.41,0.0
2025-06-22 03:00:00,,9.91,0.99,5.39,0.0
2025-06-22 04:00:00,,9.61,1.07,5.45,0.0
2025-06-22 05:00:00,,9.37,1.28,5.35,0.0
2025-06-22 06:00:00,,9.68,1.19,5.33,0.1098175
2025-06-22 07:00:00,,12.72,0.96,6.41,3.787115
2025-06-22 08:00:00,,16.38,0.89,5.18,8.5522425
2025-06-22 09:00:00,,18.81,2.65,5.27,12.309660000000001
2025-06-22 10:00:00,,19.95,3.65,5.59,15.1536475
2025-06-22 11:00:00,,20.53,4.09,5.92,16.5424975
2025-06-22 12:00:00,,20.73,4.39,6.16,16.880020000000002
2025-06-22 13:00:00,,20.31,4.6,6.41,15.80339
2025-06-22 14:00:00,,19.32,4.61,6.59,13.384625
2025-06-22 15:00:00,,17.64,4.3,6.8,9.871332500000001
2025-06-22 16:00:00,,15.06,3.53,7.28,5.3199625
