datetime,DNI,Temperatura,Viento,Humedad,TACNA_SOLAR
2024-01-12 04:00:00,0.0,20.14,4.05,13.98,0.0
2024-01-12 05:00:00,41.47,20.19,4.56,14.02,9.29375
2024-01-12 06:00:00,251.18,20.86,5.18,13.9,15.817
2024-01-12 07:00:00,516.62,21.88,5.91,13.7,18.524250000000002
2024-01-12 08:00:00,710.89,22.97,6.23,13.57,19.448999999999998
2024-01-12 09:00:00,743.29,24.28,6.15,13.46,19.73775
2024-01-12 10:00:00,709.79,25.14,5.99,13.41,19.842750000000002
2024-01-12 11:00:00,638.51,25.84,5.58,13.35,19.88875
2024-01-12 12:00:00,641.22,26.6,5.27,13.28,19.80325
2024-01-12 13:00:00,553.23,27.2,5.34,13.21,19.514499999999998
2024-01-12 14:00:00,547.54,27.33,5.38,13.16,18.5755
2024-01-12 15:00:00,406.7,26.77,5.32,13.18,15.326
2024-01-12 16:00:00,319.31,25.71,5.15,13.26,6.2675
2024-01-12 17:00:00,47.01,24.31,4.72,13.42,0.16025
2024-01-12 18:00:00,0.0,22.92,3.85,13.61,0.0
2024-01-12 19:00:00,0.0,22.2,3.02,13.74,0.0
2024-01-12 20:00:00,0.0,21.69,2.72,13.82,0.0
2024-01-12 21:00:00,0.0,21.34,2.66,13.93,0.0
2024-01-12 22:00:00,0.0,21.03,2.76,14.0,0.0
2024-01-12 23:00:00,0.0,20.73,3.04,14.01,0.0
2024-01-13 00:00:00,0.0,20.38,3.27,13.98,0.0
2024-01-13 01:00:00,0.0,20.15,3.36,13.9,0.0
2024-01-13 02:00:00,0.0,20.02,3.75,13.83,0.0
2024-01-13 03:00:00,0.0,19.88,4.43,13.78,0.0
2024-01-13 04:00:00,0.0,19.8,4.92,13.73,0.0
2024-01-13 05:00:00,12.24,19.82,5.02,13.67,1.0165000000000002
2024-01-13 06:00:00,274.95,20.44,5.56,13.52,3.3485
2024-01-13 07:00:00,519.86,21.28,6.27,13.35,8.82425
2024-01-13 08:00:00,616.08,22.48,6.28,13.17,19.292
2024-01-13 09:00:00,809.79,23.6,6.05,13.04,19.67175
2024-01-13 10:00:00,813.72,24.83,5.71,12.93,19.79975
2024-01-13 11:00:00,793.98,25.88,5.33,12.85,19.82025
2024-01-13 12:00:00,698.19,26.74,5.25,12.78,19.1955
2024-01-13 13:00:00,679.74,27.21,5.38,12.73,19.595
2024-01-13 14:00:00,470.2,27.14,5.38,12.71,18.425
2024-01-13 15:00:00,317.43,26.59,5.16,12.73,15.955250000000001
2024-01-13 16:00:00,388.45,25.65,4.96,12.78,6.86975
2024-01-13 17:00:00,186.38,24.25,4.67,12.88,0.05675
2024-01-13 18:00:00,2.11,22.72,4.13,13.01,0.0
2024-01-13 19:00:00,0.0,21.85,3.47,13.13,0.0
2024-01-13 20:00:00,0.0,21.32,3.06,13.25,0.0
2024-01-13 21:00:00,0.0,20.95,3.05,13.36,0.0
2024-01-13 22:00:00,0.0,20.65,3.3,13.42,0.0
2024-01-13 23:00:00,0.0,20.38,3.38,13.44,0.0
2024-01-14 00:00:00,0.0,20.16,3.52,13.42,0.0
2024-01-14 01:00:00,0.0,20.06,3.6,13.36,0.0
2024-01-14 02:00:00,0.0,19.88,3.7,13.34,0.0
2024-01-14 03:00:00,0.0,19.73,3.69,13.34,0.0
2024-01-14 04:00:00,0.0,19.68,3.78,13.36,0.0
2024-01-14 05:00:00,36.36,19.73,4.04,13.37,1.11825
2024-01-14 06:00:00,365.67,20.4,4.57,13.24,4.4175
2024-01-14 07:00:00,608.88,21.41,5.16,13.08,16.53725
2024-01-14 08:00:00,767.97,22.54,5.41,13.0,19.161749999999998
2024-01-14 09:00:00,844.47,23.82,5.6,12.95,18.936500000000002
2024-01-14 10:00:00,731.69,25.01,5.87,12.95,19.3845
2024-01-14 11:00:00,628.76,25.76,5.96,12.94,19.51875
2024-01-14 12:00:00,625.83,26.2,5.82,12.95,18.70925
2024-01-14 13:00:00,541.1,26.41,5.53,12.97,17.211
2024-01-14 14:00:00,481.31,26.39,5.28,13.0,18.172
2024-01-14 15:00:00,358.99,26.07,4.93,13.04,11.7985
2024-01-14 16:00:00,254.86,25.4,4.44,13.11,4.76425
2024-01-14 17:00:00,129.95,24.27,4.02,13.23,0.24325000000000002
2024-01-14 18:00:00,0.67,22.95,3.8,13.41,0.0
2024-01-14 19:00:00,0.0,22.07,3.82,13.59,0.0
2024-01-14 20:00:00,0.0,21.32,4.03,13.73,0.0
2024-01-14 21:00:00,0.0,20.75,4.17,13.76,0.0
2024-01-14 22:00:00,0.0,20.46,4.09,13.68,0.0
2024-01-14 23:00:00,0.0,20.27,3.84,13.62,0.0
2024-01-15 00:00:00,0.0,20.11,3.51,13.55,0.0
2024-01-15 01:00:00,0.0,19.98,2.85,13.51,0.0
2024-01-15 02:00:00,0.0,19.93,2.25,13.45,0.0
2024-01-15 03:00:00,0.0,19.82,2.65,13.46,0.0
2024-01-15 04:00:00,0.0,19.71,2.79,13.47,0.0
2024-01-15 05:00:00,25.51,19.78,2.83,13.44,9.2865
2024-01-15 06:00:00,172.67,20.51,3.76,13.31,10.606
2024-01-15 07:00:00,317.52,21.82,5.16,13.17,13.375499999999999
2024-01-15 08:00:00,317.24,22.42,6.77,13.12,13.021749999999999
2024-01-15 09:00:00,219.8,22.63,7.46,13.11,18.829
2024-01-15 10:00:00,346.82,22.82,7.5,13.09,18.41625
2024-01-15 11:00:00,425.3,23.04,7.43,13.1,17.94725
2024-01-15 12:00:00,373.69,23.02,7.57,13.12,18.61875
2024-01-15 13:00:00,296.32,23.02,7.44,13.13,15.805
2024-01-15 14:00:00,255.41,22.82,6.91,13.14,9.48775
2024-01-15 15:00:00,86.23,22.28,6.41,13.16,2.52
2024-01-15 16:00:00,47.45,21.64,6.13,13.2,0.131
2024-01-15 17:00:00,24.56,21.02,6.01,13.28,0.0
2024-01-15 18:00:00,0.0,20.53,6.22,13.41,0.0
2024-01-15 19:00:00,0.0,20.31,6.43,13.51,0.0
2024-01-15 20:00:00,0.0,20.21,6.6,13.59,0.0
2024-01-15 21:00:00,0.0,20.16,6.7,13.64,0.0
2024-01-15 22:00:00,0.0,20.08,5.91,13.65,0.0
2024-01-15 23:00:00,0.0,19.96,4.41,13.63,0.0
2024-01-16 00:00:00,0.0,19.85,3.59,13.64,0.0
2024-01-16 01:00:00,0.0,19.73,3.66,13.68,0.0
2024-01-16 02:00:00,0.0,19.66,3.96,13.75,0.0
2024-01-16 03:00:00,0.0,19.63,3.86,13.78,0.0
2024-01-16 04:00:00,0.0,19.62,3.67,13.8,0.0
2024-01-16 05:00:00,15.84,19.76,3.78,13.78,0.563
2024-01-16 06:00:00,55.93,20.56,4.41,13.53,2.0975
2024-01-16 07:00:00,367.46,21.78,5.36,13.31,4.44625
2024-01-16 08:00:00,481.15,23.1,5.9,13.22,8.426499999999999
2024-01-16 09:00:00,494.48,24.57,5.95,13.18,11.19525
2024-01-16 10:00:00,462.07,25.66,5.86,13.18,14.40825
2024-01-16 11:00:00,564.64,26.23,5.71,13.21,19.0805
2024-01-16 12:00:00,593.33,26.58,5.24,13.23,18.82125
2024-01-16 13:00:00,566.61,26.88,4.86,13.2,19.65475
2024-01-16 14:00:00,526.23,26.95,4.8,13.16,18.93975
2024-01-16 15:00:00,309.71,26.57,4.83,13.16,13.321
2024-01-16 16:00:00,208.23,25.63,4.71,13.19,6.37525
2024-01-16 17:00:00,58.06,24.32,4.61,13.29,0.1725
2024-01-16 18:00:00,0.0,22.87,4.64,13.46,0.0
2024-01-16 19:00:00,0.0,21.89,4.39,13.68,0.0
2024-01-16 20:00:00,0.0,21.37,3.9,13.88,0.0
2024-01-16 21:00:00,0.0,21.17,3.27,13.99,0.0
2024-01-16 22:00:00,0.0,21.04,2.87,14.03,0.0
2024-01-16 23:00:00,0.0,20.89,2.9,14.09,0.0
2024-01-17 00:00:00,0.0,20.71,2.59,14.17,0.0
2024-01-17 01:00:00,0.0,20.57,2.34,14.21,0.0
2024-01-17 02:00:00,0.0,20.46,2.38,14.24,0.0
2024-01-17 03:00:00,0.0,20.35,2.24,14.29,0.0
2024-01-17 04:00:00,0.0,20.31,2.47,14.36,0.0
2024-01-17 05:00:00,17.88,20.46,2.99,14.42,4.43375
2024-01-17 06:00:00,46.09,21.33,3.82,14.27,13.93275
2024-01-17 07:00:00,232.7,22.5,4.95,14.13,17.05825
2024-01-17 08:00:00,549.33,23.92,5.78,14.05,19.209
2024-01-17 09:00:00,612.11,25.4,6.64,14.01,19.57725
2024-01-17 10:00:00,746.12,26.15,7.24,14.02,18.21725
2024-01-17 11:00:00,740.55,26.52,7.26,14.01,19.63975
2024-01-17 12:00:00,599.61,26.62,6.93,13.99,19.32725
2024-01-17 13:00:00,431.1,26.13,6.4,13.96,18.625
2024-01-17 14:00:00,245.44,25.75,5.58,13.9,14.324000000000002
2024-01-17 15:00:00,228.3,25.41,5.09,13.85,6.65775
2024-01-17 16:00:00,149.19,24.68,4.87,13.84,2.53775
2024-01-17 17:00:00,45.76,23.55,4.61,13.88,0.0
2024-01-17 18:00:00,0.0,22.38,4.26,13.96,0.0
2024-01-17 19:00:00,0.0,21.69,3.7,14.06,0.0
2024-01-17 20:00:00,0.0,21.37,2.83,14.1,0.0
2024-01-17 21:00:00,0.0,21.36,1.93,14.08,0.0
2024-01-17 22:00:00,0.0,21.46,2.32,14.08,0.0
2024-01-17 23:00:00,0.0,21.17,3.95,14.21,0.0
2024-01-18 00:00:00,0.0,20.76,4.07,14.3,0.0
2024-01-18 01:00:00,0.0,20.62,3.61,14.25,0.0
2024-01-18 02:00:00,0.0,20.56,3.65,14.18,0.0
2024-01-18 03:00:00,0.0,20.47,4.12,14.13,0.0
2024-01-18 04:00:00,0.0,20.38,4.41,14.14,0.0
2024-01-18 05:00:00,6.31,20.47,4.15,14.19,2.7935
2024-01-18 06:00:00,74.0,21.12,4.32,14.11,10.130749999999999
2024-01-18 07:00:00,218.81,22.08,5.01,14.06,12.56175
2024-01-18 08:00:00,290.07,23.29,4.98,14.02,14.018
2024-01-18 09:00:00,318.94,24.55,4.82,14.01,14.49025
2024-01-18 10:00:00,335.53,25.15,4.89,14.05,10.7125
2024-01-18 11:00:00,493.8,25.95,5.06,14.07,19.56675
2024-01-18 12:00:00,449.85,26.7,5.22,14.09,19.79925
2024-01-18 13:00:00,278.35,26.97,5.36,14.12,19.96
2024-01-18 14:00:00,204.84,26.68,5.35,14.12,17.64625
2024-01-18 15:00:00,57.83,25.79,5.23,14.16,6.49275
2024-01-18 16:00:00,52.36,24.17,5.04,14.29,0.89125
2024-01-18 17:00:00,11.95,22.74,4.64,14.41,0.0
2024-01-18 18:00:00,0.0,21.92,4.46,14.46,0.0
2024-01-18 19:00:00,0.0,21.46,4.98,14.44,0.0
2024-01-18 20:00:00,0.0,21.12,5.56,14.4,0.0
2024-01-18 21:00:00,0.0,21.06,5.3,14.34,0.0
2024-01-18 22:00:00,0.0,20.99,4.67,14.29,0.0
2024-01-18 23:00:00,0.0,20.9,4.3,14.23,0.0
2024-01-19 00:00:00,0.0,20.79,3.95,14.23,0.0
2024-01-19 01:00:00,0.0,20.69,3.79,14.23,0.0
2024-01-19 02:00:00,0.0,20.59,3.56,14.22,0.0
2024-01-19 03:00:00,0.0,20.48,3.39,14.21,0.0
2024-01-19 04:00:00,0.0,20.39,3.38,14.21,0.0
2024-01-19 05:00:00,15.06,20.48,3.56,14.26,0.52875
2024-01-19 06:00:00,293.14,21.2,4.19,14.15,2.13225
2024-01-19 07:00:00,382.42,22.38,5.2,14.06,4.582750000000001
2024-01-19 08:00:00,532.94,23.83,6.01,13.98,10.469000000000001
2024-01-19 09:00:00,613.52,24.61,6.46,13.99,19.2435
2024-01-19 10:00:00,678.96,25.46,6.39,14.01,19.6355
2024-01-19 11:00:00,614.78,25.98,6.45,14.0,18.823999999999998
2024-01-19 12:00:00,503.37,26.06,6.7,13.99,11.696
2024-01-19 13:00:00,299.2,25.74,6.79,13.96,5.83775
2024-01-19 14:00:00,68.72,24.89,6.49,13.95,8.12975
2024-01-19 15:00:00,7.21,24.17,5.54,13.92,3.2555
2024-01-19 16:00:00,0.0,23.4,4.7,13.92,1.29075
2024-01-19 17:00:00,0.0,22.51,3.99,13.99,0.0
2024-01-19 18:00:00,0.0,21.76,3.58,14.12,0.0
2024-01-19 19:00:00,0.0,21.44,3.17,14.22,0.0
2024-01-19 20:00:00,0.0,21.34,3.01,14.3,0.0
2024-01-19 21:00:00,0.0,21.23,2.81,14.36,0.0
2024-01-19 22:00:00,0.0,21.14,2.81,14.39,0.0
2024-01-19 23:00:00,0.0,21.0,3.17,14.45,0.0
2024-01-20 00:00:00,0.0,20.89,3.42,14.52,0.0
2024-01-20 01:00:00,0.0,20.79,3.38,14.63,0.0
2024-01-20 02:00:00,0.0,20.73,3.09,14.69,0.0
2024-01-20 03:00:00,0.0,20.67,2.79,14.72,0.0
2024-01-20 04:00:00,0.0,20.61,2.43,14.73,0.0
2024-01-20 05:00:00,12.74,20.77,2.13,14.7,8.52825
2024-01-20 06:00:00,294.36,21.73,3.43,14.54,16.36975
2024-01-20 07:00:00,461.72,22.87,4.93,14.43,18.55875
2024-01-20 08:00:00,716.61,23.95,5.08,14.36,19.356
2024-01-20 09:00:00,715.17,25.35,5.15,14.3,19.741
2024-01-20 10:00:00,704.16,26.33,5.27,14.26,19.531
2024-01-20 11:00:00,720.2,27.01,5.35,14.21,19.86825
2024-01-20 12:00:00,636.9,27.39,5.28,14.15,19.7015
2024-01-20 13:00:00,394.62,27.33,5.52,14.11,13.17925
2024-01-20 14:00:00,364.12,26.62,5.59,14.14,5.287
2024-01-20 15:00:00,281.58,25.77,5.32,14.21,7.843249999999999
2024-01-20 16:00:00,152.56,24.74,5.29,14.3,2.96575
2024-01-20 17:00:00,56.67,23.23,5.38,14.47,0.09574999999999999
2024-01-20 18:00:00,0.0,22.15,5.31,14.6,0.0
2024-01-20 19:00:00,0.0,21.72,5.33,14.63,0.0
2024-01-20 20:00:00,0.0,21.54,5.21,14.64,0.0
2024-01-20 21:00:00,0.0,21.37,4.72,14.7,0.0
2024-01-20 22:00:00,0.0,21.29,4.23,14.69,0.0
2024-01-20 23:00:00,0.0,21.23,3.98,14.69,0.0
2024-01-21 00:00:00,0.0,21.17,3.84,14.7,0.0
2024-01-21 01:00:00,0.0,21.11,3.77,14.7,0.0
2024-01-21 02:00:00,0.0,21.08,3.59,14.71,0.0
2024-01-21 03:00:00,0.0,21.07,3.22,14.75,0.0
2024-01-21 04:00:00,0.0,21.06,2.79,14.82,0.0
2024-01-21 05:00:00,16.32,21.09,2.77,14.88,8.54175
2024-01-21 06:00:00,280.05,21.85,3.16,14.67,16.5895
2024-01-21 07:00:00,516.6,23.26,3.96,14.44,18.578
2024-01-21 08:00:00,691.81,25.03,4.69,14.33,19.383
2024-01-21 09:00:00,762.48,26.47,4.98,14.3,19.6835
2024-01-21 10:00:00,672.8,27.68,5.07,14.28,19.83025
2024-01-21 11:00:00,704.91,28.52,4.9,14.25,19.843
2024-01-21 12:00:00,547.74,29.14,4.83,14.17,19.79175
2024-01-21 13:00:00,530.63,29.56,4.75,14.08,19.26
2024-01-21 14:00:00,328.15,29.82,4.48,13.92,17.52675
2024-01-21 15:00:00,195.64,29.74,4.35,13.77,7.568250000000001
2024-01-21 16:00:00,150.06,28.86,4.37,13.81,1.59325
2024-01-21 17:00:00,40.08,27.26,4.25,14.01,0.40475
2024-01-21 18:00:00,0.0,25.36,3.74,14.38,0.0
2024-01-21 19:00:00,0.0,24.27,3.02,14.68,0.0
2024-01-21 20:00:00,0.0,23.67,2.8,14.83,0.0
2024-01-21 21:00:00,0.0,23.14,2.8,15.02,0.0
2024-01-21 22:00:00,0.0,22.72,2.62,15.19,0.0
2024-01-21 23:00:00,0.0,22.49,2.34,15.27,0.0
2024-01-22 00:00:00,0.0,22.37,2.12,15.29,0.0
2024-01-22 01:00:00,0.0,22.29,2.03,15.3,0.0
2024-01-22 02:00:00,0.0,22.21,2.12,15.33,0.0
2024-01-22 03:00:00,0.0,22.09,2.39,15.36,0.0
2024-01-22 04:00:00,0.0,21.89,2.66,15.41,0.0
2024-01-22 05:00:00,11.55,21.78,2.97,15.45,8.3765
2024-01-22 06:00:00,261.93,22.55,3.52,15.38,16.3265
2024-01-22 07:00:00,471.14,23.84,4.39,15.27,18.403
2024-01-22 08:00:00,692.34,25.3,4.81,15.14,19.104
2024-01-22 09:00:00,733.85,26.34,5.09,15.02,19.25875
2024-01-22 10:00:00,694.83,27.39,5.32,14.92,19.591250000000002
2024-01-22 11:00:00,624.86,28.07,5.51,14.83,19.8385
2024-01-22 12:00:00,474.84,28.39,5.55,14.72,19.858249999999998
2024-01-22 13:00:00,280.06,28.59,5.53,14.55,14.59375
2024-01-22 14:00:00,24.37,28.48,5.42,14.41,5.80675
2024-01-22 15:00:00,7.71,28.03,5.13,14.32,3.1785
2024-01-22 16:00:00,10.74,27.2,4.71,14.31,1.08675
2024-01-22 17:00:00,5.95,25.96,4.26,14.37,0.07625
2024-01-22 18:00:00,0.0,24.65,3.73,14.49,0.0
2024-01-22 19:00:00,0.0,23.92,3.03,14.58,0.0
2024-01-22 20:00:00,0.0,23.52,2.9,14.65,0.0
2024-01-22 21:00:00,0.0,23.04,3.5,14.76,0.0
2024-01-22 22:00:00,0.0,22.4,3.66,14.91,0.0
2024-01-22 23:00:00,0.0,21.97,3.14,14.98,0.0
2024-01-23 00:00:00,0.0,21.86,2.59,14.94,0.0
2024-01-23 01:00:00,0.0,21.87,1.99,14.85,0.0
2024-01-23 02:00:00,0.0,21.96,1.81,14.76,0.0
2024-01-23 03:00:00,0.0,22.04,1.92,14.65,0.0
2024-01-23 04:00:00,0.0,21.87,2.1,14.63,0.0
2024-01-23 05:00:00,10.49,21.61,2.74,14.74,4.913
2024-01-23 06:00:00,326.02,22.62,3.43,14.64,14.2775
2024-01-23 07:00:00,508.63,24.14,4.15,14.37,17.72625
2024-01-23 08:00:00,681.12,25.76,4.53,14.15,18.61125
2024-01-23 09:00:00,699.78,27.19,4.9,13.98,19.686999999999998
2024-01-23 10:00:00,693.0,28.43,5.14,13.84,19.79925
2024-01-23 11:00:00,660.78,29.43,5.18,13.75,19.59675
2024-01-23 12:00:00,333.59,30.31,5.21,13.66,19.31325
2024-01-23 13:00:00,221.83,30.63,5.22,13.58,17.24825
2024-01-23 14:00:00,67.74,29.72,4.97,13.57,14.2195
2024-01-23 15:00:00,85.16,28.32,4.34,13.77,9.234
2024-01-23 16:00:00,57.78,26.81,3.44,14.16,3.89775
2024-01-23 17:00:00,37.69,25.66,1.96,14.59,0.05
2024-01-23 18:00:00,0.0,25.46,0.41,14.92,0.0
2024-01-23 19:00:00,0.0,26.14,0.67,14.94,0.0
2024-01-23 20:00:00,0.0,26.0,1.61,14.8,0.0
2024-01-23 21:00:00,0.0,25.01,3.17,14.88,0.0
2024-01-23 22:00:00,0.0,24.23,2.92,15.0,0.0
2024-01-23 23:00:00,0.0,23.59,2.8,15.06,0.0
2024-01-24 00:00:00,0.0,23.35,1.81,14.92,0.0
2024-01-24 01:00:00,0.0,23.38,0.89,14.68,0.0
2024-01-24 02:00:00,0.0,23.29,0.97,14.47,0.0
2024-01-24 03:00:00,0.0,23.03,1.31,14.38,0.0
2024-01-24 04:00:00,0.0,22.65,1.5,14.43,0.0
2024-01-24 05:00:00,17.21,22.39,1.88,14.63,7.921250000000001
2024-01-24 06:00:00,372.82,23.47,2.68,14.64,16.20175
2024-01-24 07:00:00,552.76,24.91,3.67,14.54,18.46425
2024-01-24 08:00:00,763.53,26.21,4.15,14.48,19.177
2024-01-24 09:00:00,821.78,27.43,4.45,14.35,19.53625
2024-01-24 10:00:00,779.18,28.56,4.71,14.2,19.7855
2024-01-24 11:00:00,753.44,29.54,4.94,14.05,19.872999999999998
2024-01-24 12:00:00,675.78,30.22,5.23,13.86,19.8235
2024-01-24 13:00:00,620.51,30.39,5.49,13.7,19.533749999999998
2024-01-24 14:00:00,472.91,29.89,5.78,13.64,19.015749999999997
2024-01-24 15:00:00,344.72,28.82,5.89,13.66,16.99025
2024-01-24 16:00:00,273.54,27.42,5.67,13.71,5.67675
2024-01-24 17:00:00,137.95,25.7,5.23,13.83,0.11425
2024-01-24 18:00:00,4.76,23.92,4.58,14.05,0.0
2024-01-24 19:00:00,0.0,23.03,3.48,14.22,0.0
2024-01-24 20:00:00,0.0,22.71,2.78,14.29,0.0
2024-01-24 21:00:00,0.0,22.44,2.54,14.37,0.0
2024-01-24 22:00:00,0.0,22.17,2.31,14.47,0.0
2024-01-24 23:00:00,0.0,21.98,2.12,14.52,0.0
2024-01-25 00:00:00,0.0,21.82,2.12,14.54,0.0
2024-01-25 01:00:00,0.0,21.58,2.18,14.58,0.0
2024-01-25 02:00:00,0.0,21.42,2.26,14.62,0.0
2024-01-25 03:00:00,0.0,21.24,2.35,14.71,0.0
2024-01-25 04:00:00,0.0,21.08,2.44,14.82,0.0
2024-01-25 05:00:00,33.51,21.18,2.65,14.92,8.23075
2024-01-25 06:00:00,320.34,22.31,2.85,14.85,16.57
2024-01-25 07:00:00,558.06,24.01,3.54,14.69,18.712
2024-01-25 08:00:00,669.55,25.46,4.52,14.56,18.506749999999997
2024-01-25 09:00:00,653.32,26.39,5.22,14.47,19.7015
2024-01-25 10:00:00,652.35,27.08,5.2,14.4,19.7895
2024-01-25 11:00:00,626.54,27.67,4.97,14.23,19.81525
2024-01-25 12:00:00,608.25,28.37,4.78,14.0,19.81525
2024-01-25 13:00:00,582.35,29.18,4.78,13.76,19.66125
2024-01-25 14:00:00,557.63,29.51,5.14,13.52,18.95225
2024-01-25 15:00:00,553.37,29.07,5.61,13.38,16.436500000000002
2024-01-25 16:00:00,447.68,27.91,5.67,13.39,7.22175
2024-01-25 17:00:00,263.73,26.17,5.09,13.58,0.215
2024-01-25 18:00:00,9.83,24.48,3.86,13.92,0.0
2024-01-25 19:00:00,0.0,23.67,2.65,14.19,0.0
2024-01-25 20:00:00,0.0,23.36,2.02,14.27,0.0
2024-01-25 21:00:00,0.0,23.08,1.81,14.36,0.0
2024-01-25 22:00:00,0.0,22.65,1.53,14.51,0.0
2024-01-25 23:00:00,0.0,22.23,1.52,14.67,0.0
2024-01-26 00:00:00,0.0,21.77,1.91,14.88,0.0
2024-01-26 01:00:00,0.0,21.39,2.16,15.11,0.0
2024-01-26 02:00:00,0.0,21.28,2.44,15.21,0.0
2024-01-26 03:00:00,0.0,21.22,2.69,15.26,0.0
2024-01-26 04:00:00,0.0,21.16,2.44,15.28,0.0
2024-01-26 05:00:00,17.5,21.27,2.25,15.29,6.1732499999999995
2024-01-26 06:00:00,388.24,22.58,2.25,14.98,15.757
2024-01-26 07:00:00,613.77,24.61,2.92,14.44,17.942999999999998
2024-01-26 08:00:00,753.62,26.25,3.72,14.1,19.308999999999997
2024-01-26 09:00:00,759.15,27.67,4.4,13.75,19.47475
2024-01-26 10:00:00,668.3,28.84,4.86,13.44,19.451999999999998
2024-01-26 11:00:00,664.78,29.7,5.25,13.26,19.860500000000002
2024-01-26 12:00:00,674.95,30.07,5.8,13.22,19.81175
2024-01-26 13:00:00,665.45,29.93,6.24,13.23,19.64075
2024-01-26 14:00:00,558.48,29.25,6.3,13.27,18.76025
2024-01-26 15:00:00,542.5,28.33,5.98,13.29,16.63675
2024-01-26 16:00:00,449.81,27.14,5.54,13.35,8.636
2024-01-26 17:00:00,265.32,25.58,5.0,13.54,0.26225
2024-01-26 18:00:00,19.75,23.97,4.32,13.86,0.0
2024-01-26 19:00:00,0.0,23.13,3.28,14.11,0.0
2024-01-26 20:00:00,0.0,22.65,2.78,14.27,0.0
2024-01-26 21:00:00,0.0,22.23,2.8,14.44,0.0
2024-01-26 22:00:00,0.0,21.79,2.63,14.61,0.0
2024-01-26 23:00:00,0.0,21.48,2.39,14.71,0.0
2024-01-27 00:00:00,0.0,21.3,2.08,14.75,0.0
2024-01-27 01:00:00,0.0,21.14,2.0,14.77,0.0
2024-01-27 02:00:00,0.0,20.95,2.19,14.81,0.0
2024-01-27 03:00:00,0.0,20.88,2.16,14.81,0.0
2024-01-27 04:00:00,0.0,20.85,2.13,14.79,0.0
2024-01-27 05:00:00,25.5,20.89,2.58,14.83,6.6137500000000005
2024-01-27 06:00:00,417.74,21.8,3.31,14.72,14.986
2024-01-27 07:00:00,650.4,23.32,4.28,14.52,18.4575
2024-01-27 08:00:00,832.13,24.52,5.22,14.37,19.38675
2024-01-27 09:00:00,858.23,25.48,5.55,14.19,19.705000000000002
2024-01-27 10:00:00,770.97,26.3,5.27,14.05,19.8215
2024-01-27 11:00:00,628.14,27.18,4.96,13.9,19.85175
2024-01-27 12:00:00,641.08,28.04,4.83,13.71,19.779249999999998
2024-01-27 13:00:00,543.42,28.67,5.0,13.5,19.34225
2024-01-27 14:00:00,549.56,28.66,5.16,13.43,15.957
2024-01-27 15:00:00,453.84,27.86,4.99,13.51,14.154
2024-01-27 16:00:00,348.43,26.93,4.61,13.61,6.47475
2024-01-27 17:00:00,181.95,25.65,4.17,13.77,0.195
2024-01-27 18:00:00,5.95,24.24,3.67,14.05,0.0
2024-01-27 19:00:00,0.0,23.39,2.87,14.28,0.0
2024-01-27 20:00:00,0.0,22.85,2.27,14.43,0.0
2024-01-27 21:00:00,0.0,22.5,2.15,14.54,0.0
2024-01-27 22:00:00,0.0,22.28,1.97,14.6,0.0
2024-01-27 23:00:00,0.0,22.09,2.08,14.64,0.0
2024-01-28 00:00:00,0.0,21.67,2.67,14.73,0.0
2024-01-28 01:00:00,0.0,21.23,3.15,14.81,0.0
2024-01-28 02:00:00,0.0,21.01,3.32,14.78,0.0
2024-01-28 03:00:00,0.0,20.86,3.42,14.73,0.0
2024-01-28 04:00:00,0.0,20.68,3.72,14.67,0.0
2024-01-28 05:00:00,16.42,20.66,4.05,14.59,0.1325
2024-01-28 06:00:00,249.88,21.28,4.45,14.38,2.05025
2024-01-28 07:00:00,530.11,22.36,5.04,14.17,5.828749999999999
2024-01-28 08:00:00,548.2,23.93,5.36,13.95,18.018
2024-01-28 09:00:00,711.91,25.33,5.28,13.75,19.5555
2024-01-28 10:00:00,688.97,26.55,4.9,13.61,19.64
2024-01-28 11:00:00,642.04,27.53,4.61,13.48,19.3495
2024-01-28 12:00:00,606.11,28.29,4.72,13.37,19.472
2024-01-28 13:00:00,712.43,28.72,4.86,13.24,19.0455
2024-01-28 14:00:00,624.25,28.86,4.91,13.13,18.63875
2024-01-28 15:00:00,607.76,28.43,4.98,13.1,15.87425
2024-01-28 16:00:00,421.58,27.32,5.27,13.18,7.42325
2024-01-28 17:00:00,306.71,25.59,5.17,13.39,0.188
2024-01-28 18:00:00,11.39,23.82,4.65,13.65,0.0
2024-01-28 19:00:00,0.0,22.82,3.54,13.88,0.0
2024-01-28 20:00:00,0.0,22.33,2.45,14.01,0.0
2024-01-28 21:00:00,0.0,22.13,2.06,14.08,0.0
2024-01-28 22:00:00,0.0,21.94,2.12,14.14,0.0
2024-01-28 23:00:00,0.0,21.64,2.08,14.25,0.0
2024-01-29 00:00:00,0.0,21.29,2.08,14.35,0.0
2024-01-29 01:00:00,0.0,21.0,2.31,14.42,0.0
2024-01-29 02:00:00,0.0,20.82,2.29,14.46,0.0
2024-01-29 03:00:00,0.0,20.71,2.01,14.49,0.0
2024-01-29 04:00:00,0.0,20.64,1.73,14.49,0.0
2024-01-29 05:00:00,24.76,20.68,1.81,14.5,0.7927500000000001
2024-01-29 06:00:00,372.26,21.73,2.38,14.32,4.73575
2024-01-29 07:00:00,628.77,23.42,3.42,14.07,16.04675
2024-01-29 08:00:00,752.62,24.88,4.39,13.98,19.3425
2024-01-29 09:00:00,879.64,25.91,5.14,13.96,19.6705
